roi,policy,method,seed,N_budget,N_spawn,N_GT_evaluation_only,pred_to_gt,gt_to_pred,symmetric_chamfer,equal_cardinality_chamfer,normal_error,appearance_rmse,seam_error,runtime_s,fscore_0.5x,precision_0.5x,recall_0.5x,fscore_1.0x,precision_1.0x,recall_1.0x,fscore_2.0x,precision_2.0x,recall_2.0x,policy_name
ramen_sample_006,soft,C2,0,83,83,56,0.018154599311059807,0.039470541723366386,0.028812570517213094,0.02945854079950467,25.377426147460938,0.17643554868070277,0.4208041075225123,3.399684429168701,0.08205128205079311,0.0963855421686747,0.07142857142857142,0.1759259259254527,0.2289156626506024,0.14285714285714285,0.5454545454541487,1.0,0.375,GLOBAL-SOFT
ramen_sample_006,soft,C3,0,83,83,56,0.026707877311553073,0.022467034122890358,0.024587455717221714,0.025726105252346497,39.272159576416016,0.7961855390679297,0.7480896783646662,3.2483692169189453,0.05755395683405124,0.04819277108433735,0.07142857142857142,0.1796407185623743,0.18072289156626506,0.17857142857142858,0.6662369057206934,0.6385542168674698,0.6964285714285714,GLOBAL-SOFT
ramen_sample_007,soft,C0,0,92,92,56,0.06524431048853668,0.061272711330217944,0.06325851090937731,0.06397186775073951,52.18217849731445,0.31069852171224277,0.1992076254547099,3.2382314205169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_007,soft,C1,0,92,92,56,0.06524431048853668,0.061272711330217944,0.06325851090937731,0.06397186775073951,52.18217849731445,0.29178762400927666,0.17697815115583032,3.3125197887420654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_007,soft,C2,0,92,92,56,0.06524431048853668,0.061272711330217944,0.06325851090937731,0.06397186775073951,52.18217849731445,0.30315567194380216,0.2136924831970927,3.2769880294799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_007,soft,C3,0,92,92,56,0.05968658348580543,0.056795002979780795,0.05824079323279312,0.05784019150479318,49.45122528076172,0.31524535351675775,0.231361684753683,3.334886312484741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_008,soft,C0,0,53,53,56,0.034297693570832934,0.08360692100817568,0.058952307289504305,0.05949464520078143,65.14984893798828,1.244752795766919,0.9468283183840264,3.540724515914917,0.09271523178762388,0.1320754716981132,0.07142857142857142,0.1746216530846809,0.4716981132075472,0.10714285714285714,0.43652561247179966,0.9245283018867925,0.2857142857142857,GLOBAL-SOFT
ramen_sample_008,soft,C1,0,53,53,56,0.034297693570832934,0.08360692100817568,0.058952307289504305,0.05949464520078143,65.14984893798828,1.224922224462413,0.915157900138766,3.4503390789031982,0.09271523178762388,0.1320754716981132,0.07142857142857142,0.1746216530846809,0.4716981132075472,0.10714285714285714,0.43652561247179966,0.9245283018867925,0.2857142857142857,GLOBAL-SOFT
ramen_sample_008,soft,C2,0,53,53,56,0.034297693570832934,0.08360692100817568,0.058952307289504305,0.05949464520078143,65.14984893798828,1.2506415413775613,0.9550844487196731,3.4174964427948,0.09271523178762388,0.1320754716981132,0.07142857142857142,0.1746216530846809,0.4716981132075472,0.10714285714285714,0.43652561247179966,0.9245283018867925,0.2857142857142857,GLOBAL-SOFT
ramen_sample_008,soft,C3,0,53,53,56,0.06013993727475584,0.057167076087202076,0.05865350668097896,0.059143916467572825,67.65877532958984,1.3192332230243304,1.2466839664535974,3.6263935565948486,0.08759124087543801,0.11320754716981132,0.07142857142857142,0.21308980213041676,0.2641509433962264,0.17857142857142858,0.5940594059400953,0.5660377358490566,0.625,GLOBAL-SOFT
ramen_sample_009,soft,C0,0,77,77,56,0.03166277006183881,0.09004939874618934,0.06085608440401408,0.061097430125096656,62.65262985229492,0.5251263014708676,0.13247513319080106,3.495802879333496,0.0,0.0,0.0,0.030981067125415505,0.11688311688311688,0.017857142857142856,0.3986710963451342,0.7792207792207793,0.26785714285714285,GLOBAL-SOFT
ramen_sample_009,soft,C1,0,77,77,56,0.03166277006183881,0.09004939874618934,0.06085608440401408,0.061097430125096656,62.65262985229492,0.518003599443095,0.1409052082185046,3.560274362564087,0.0,0.0,0.0,0.030981067125415505,0.11688311688311688,0.017857142857142856,0.3986710963451342,0.7792207792207793,0.26785714285714285,GLOBAL-SOFT
ramen_sample_009,soft,C2,0,77,77,56,0.03166277006183881,0.09004939874618934,0.06085608440401408,0.061097430125096656,62.65262985229492,0.509317977857055,0.18044411048297235,3.4442644119262695,0.0,0.0,0.0,0.030981067125415505,0.11688311688311688,0.017857142857142856,0.3986710963451342,0.7792207792207793,0.26785714285714285,GLOBAL-SOFT
ramen_sample_009,soft,C3,0,77,77,56,0.04711268201612972,0.0533266558286017,0.05021966892236571,0.051001992212382025,57.607364654541016,0.5994306618139044,0.4588825559152412,3.4361584186553955,0.0,0.0,0.0,0.015037593984474872,0.012987012987012988,0.017857142857142856,0.37656903765641847,0.45454545454545453,0.32142857142857145,GLOBAL-SOFT
ramen_sample_010,soft,C0,0,112,112,128,0.006151287115813929,0.02099195434159637,0.01357162072870515,0.01401360661819969,58.52772903442383,0.60449055710271,0.4177703108742093,3.2482733726501465,0.05128205128175674,0.14285714285714285,0.03125,0.1944894651536884,0.5714285714285714,0.1171875,0.483076263924222,0.9821428571428571,0.3203125,GLOBAL-SOFT
ramen_sample_010,soft,C1,0,112,112,128,0.006151287115813929,0.02099195434159637,0.01357162072870515,0.01401360661819969,58.52772903442383,0.6170015616933966,0.4356697428880103,3.372624635696411,0.05128205128175674,0.14285714285714285,0.03125,0.1944894651536884,0.5714285714285714,0.1171875,0.483076263924222,0.9821428571428571,0.3203125,GLOBAL-SOFT
ramen_sample_010,soft,C2,0,112,112,128,0.006151287115813929,0.02099195434159637,0.01357162072870515,0.01401360661819969,58.52772903442383,0.5927781325422057,0.3676412069219928,3.2971599102020264,0.05128205128175674,0.14285714285714285,0.03125,0.1944894651536884,0.5714285714285714,0.1171875,0.483076263924222,0.9821428571428571,0.3203125,GLOBAL-SOFT
ramen_sample_010,soft,C3,0,112,112,128,0.018530493293882882,0.009686653662872136,0.014108573478377509,0.014329116071435192,52.24885940551758,1.13241930259722,0.9736338520030249,3.3953959941864014,0.02499999999950222,0.026785714285714284,0.0234375,0.1560283687938305,0.14285714285714285,0.171875,0.5376838235289688,0.4017857142857143,0.8125,GLOBAL-SOFT
ramen_sample_011,soft,C0,0,123,123,101,0.009619909423307425,0.016638691020610625,0.013129300221959024,0.013140930256064894,55.51252746582031,1.3900958258143663,0.6872248682898621,3.2224628925323486,0.031047865458750705,0.032520325203252036,0.0297029702970297,0.15625652809652368,0.2764227642276423,0.10891089108910891,0.4844798657713912,0.8048780487804879,0.3465346534653465,GLOBAL-SOFT
ramen_sample_011,soft,C1,0,123,123,101,0.009619909423307425,0.016638691020610625,0.013129300221959024,0.013140930256064894,55.51252746582031,1.4259573100665743,0.6986980599635674,3.256985902786255,0.031047865458750705,0.032520325203252036,0.0297029702970297,0.15625652809652368,0.2764227642276423,0.10891089108910891,0.4844798657713912,0.8048780487804879,0.3465346534653465,GLOBAL-SOFT
ramen_sample_011,soft,C2,0,123,123,101,0.009619909423307425,0.016638691020610625,0.013129300221959024,0.013140930256064894,55.51252746582031,1.8320647773631322,1.04713375038901,3.3806066513061523,0.031047865458750705,0.032520325203252036,0.0297029702970297,0.15625652809652368,0.2764227642276423,0.10891089108910891,0.4844798657713912,0.8048780487804879,0.3465346534653465,GLOBAL-SOFT
ramen_sample_011,soft,C3,0,123,123,101,0.01866447088232375,0.010974417953632042,0.014819444417977896,0.015071280578464763,58.117496490478516,1.283286898978263,1.3471666314209276,3.4136388301849365,0.017857142856647683,0.016260162601626018,0.019801980198019802,0.22655878153215703,0.17073170731707318,0.33663366336633666,0.6050637829432418,0.5203252032520326,0.7227722772277227,GLOBAL-SOFT
ramen_sample_012,soft,C0,0,133,133,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.471024803682998,0.4817157055721975,3.2865405082702637,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344,GLOBAL-SOFT
ramen_sample_012,soft,C1,0,133,133,186,0.006287990369864576,0.01317579289584242,0.009731891632853498,0.009816536481296668,42.41371154785156,0.47295984312173506,0.4898376368699209,3.2707958221435547,0.053631284915706984,0.06015037593984962,0.04838709677419355,0.24630389348973655,0.3233082706766917,0.1989247311827957,0.5578607032192576,0.7593984962406015,0.44086021505376344,GLOBAL-SOFT
ramen_sample_012,soft,C2,0,133,133,186,0.006287990369864576,0.01317579289584242,0.009731891632853498,0.009816536481296668,42.41371154785156,0.526224302871642,0.5145058489483001,3.338226079940796,0.053631284915706984,0.06015037593984962,0.04838709677419355,0.24630389348973655,0.3233082706766917,0.1989247311827957,0.5578607032192576,0.7593984962406015,0.44086021505376344,GLOBAL-SOFT
ramen_sample_012,soft,C3,0,133,133,186,0.007835120908402972,0.008097186995098567,0.007966153951750769,0.008194472465723662,38.74702453613281,0.7861656384310274,0.7435611333774952,3.3991029262542725,0.04630012401771585,0.06015037593984962,0.03763440860215054,0.26137329110941027,0.2706766917293233,0.25268817204301075,0.6156825417660015,0.6240601503759399,0.6075268817204301,GLOBAL-SOFT
ramen_sample_013,soft,C0,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7389983967872952,0.5633718112237308,3.260324001312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_013,soft,C1,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7150493363925278,0.5359422582013273,3.2686638832092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_013,soft,C2,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.8037708400853095,0.6596128373728298,3.2961316108703613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_013,soft,C3,0,197,197,56,0.1587145657919444,0.09325048947215778,0.1259825276320511,0.13509399827301832,66.82488250732422,0.7504599318786676,0.7327605721578828,3.300122022628784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-SOFT
ramen_sample_014,soft,C0,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.32204288767602324,0.2773887782812935,3.2142293453216553,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527,GLOBAL-SOFT
ramen_sample_014,soft,C1,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.3119384485699781,0.27278677881258506,3.307612419128418,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527,GLOBAL-SOFT
